  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
724940 23234 201206060356 270  29 *** 200 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   54   42 1021.0 30.15 1020.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206060456 270  23  32 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1021.1 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206060556 270  22 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1021.3 30.16 1020.7  61  53  0.00 ***** ***** ***** ** 
724940 23234 201206060600 270  22 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1021.3 ***** 1018.1  61  51 ***** ***** ***** ***** ** 
724940 23234 201206060656 270  17 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   44 1020.7 30.14 1020.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206060756 260  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   43 1020.2 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206060759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  63 *** ***** *****  0.00 ***** ** 
724940 23234 201206060856 260  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 1020.2 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206060956 260  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 1019.9 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206061056 270  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   44 1019.8 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206061156 260  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   44 1019.4 30.11 1019.0  53  50  0.00 ***** ***** ***** ** 
724940 23234 201206061200 260  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   44 1019.4 ***** 1016.5  63  50 ***** ***** ***** ***** ** 
724940 23234 201206061256 250  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   44 1019.4 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206061356 260   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   43 1019.4 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206061456 260  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   43 1019.4 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206061556 250   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   43 1019.6 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206061656 260  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   43 1019.3 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206061756 280  15  21 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   43 1019.0 30.09 1018.4  61  50  0.00 ***** ***** ***** ** 
724940 23234 201206061800 280  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   43 1019.0 ***** 1015.8  61  50 ***** ***** ***** ***** ** 
724940 23234 201206061856 280  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   43 1018.6 30.08 1018.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206061956 270  22 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   43 1018.3 30.07 1017.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206062056 260  24 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   43 1017.9 30.06 1017.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206062156 270  26 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   43 1017.5 30.05 1017.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206062256 260  32  38 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   43 1017.1 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206062356 260  32  37 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   43 1016.5 30.02 1016.0  63  60  0.00 ***** ***** ***** ** 
724940 23234 201206070000 260  32 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   43 1016.5 ***** 1013.4  63  50 ***** ***** ***** ***** ** 
724940 23234 201206070056 270  30  41 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   59   43 1016.1 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206070156 270  28  38 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   43 1016.1 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206070256 270  29  36 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1016.2 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206070356 280  22 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1016.2 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206070456 260  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1016.7 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206070556 260  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1016.4 30.02 1016.0  60  53  0.00 ***** ***** ***** ** 
724940 23234 201206070600 260  18 *** 722 CLR 0 0 0 10.0 ** ** ** ** ** ** ** ** *   53   44 1016.4 ***** 1013.4  60  50 ***** ***** ***** ***** ** 
724940 23234 201206070656 260  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   44 1016.1 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206070756 260  17 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 1016.2 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206070759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  63 *** ***** *****  0.00 ***** ** 
724940 23234 201206070856 260  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 1016.0 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206070956 270  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 1015.8 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206071056 260  14 ***  11 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   52   46 1015.9 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206071156 260  20 ***  10 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1016.2 30.01 1015.7  53  51  0.00 ***** ***** ***** ** 
724940 23234 201206071200 260  19 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1016.2 ***** 1013.1  63  51 ***** ***** ***** ***** ** 
724940 23234 201206071236 270  20 ***  10 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   52   46 ****** 30.01 1015.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201206071256 260  20 ***  10 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1016.4 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206071356 270  18  23 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   46 1016.8 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206071456 270  18  23 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 1016.7 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206071556 280  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   46 1017.1 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206071656 280  20  26 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   48 1017.2 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206071756 290  18  26 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   47 1017.3 30.04 1016.7  63  51  0.00 ***** ***** ***** ** 
724940 23234 201206071800 290  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   47 1017.3 ***** 1014.1  63  51 ***** ***** ***** ***** ** 
724940 23234 201206071856 270  26  32 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   48 1017.6 30.05 1017.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206071956 270  26  36 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   47 1017.5 30.05 1017.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206072056 280  23  30 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   49 1017.2 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206072156 270  20  29 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   51 1017.1 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206072235 270  15  25 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   52 ****** 30.04 1016.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201206072256 250  21  30 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   52 1016.8 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206072356 270  31  38 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   51 1016.3 30.01 1015.7  67  63  0.00 ***** ***** ***** ** 
724940 23234 201206080000 270  31 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   51 1016.3 ***** 1013.1  67  51 ***** ***** ***** ***** ** 
724940 23234 201206080056 270  26  41 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   51 1016.2 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206080156 270  32  38 722 SCT * * *  9.1 40 ** ** ** ** ** ** ** *   60   51 1015.8 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206080256 270  32  39 722 SCT * * *  9.1 40 ** ** ** ** ** ** ** *   57   51 1015.8 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206080356 260  26  36   7 BKN * * *  9.1 40 ** ** ** ** ** ** ** *   56   51 1015.6 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206080422 270  14  25 722 SCT * * *  9.1 40 ** ** ** ** ** ** ** *   55   52 ****** 30.00 1015.3 *** *** ***** ***** ***** ***** ** 
724940 23234 201206080456 280   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   50 1016.3 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206080556 280  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   49 1016.2 30.01 1015.7  63  51  0.00 ***** ***** ***** ** 
724940 23234 201206080656 290  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   48 1015.7 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206080756 280  20  25 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 1015.5 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206080759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  67 *** ***** *****  0.00 ***** ** 
724940 23234 201206080856 280  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   47 1015.0 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206080956 280  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   47 1014.9 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206081056 280  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 1015.1 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206081156 270  20 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 1014.9 29.97 1014.3  56  52  0.00 ***** ***** ***** ** 
724940 23234 201206081200 270  19 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 1014.9 ***** 1011.7  67  52 ***** ***** ***** ***** ** 
724940 23234 201206081256 290  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   45 1015.1 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206081356 270  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   46 1015.3 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206081456 280  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 1015.8 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206081556 290  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   47 1016.4 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206081656 280  18  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   45 1016.3 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206081756 270  22  29 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   44 1016.1 30.01 1015.7  63  51  0.00 ***** ***** ***** ** 
724940 23234 201206081800 270  22 *** 722 CLR 0 0 0 10.0 ** ** ** ** ** ** ** ** *   63   44 1016.1 ***** 1013.1  63  51 ***** ***** ***** ***** ** 
724940 23234 201206081856 270  30  37 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   43 1016.1 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206081956 270  36  41 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   42 1016.0 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206082056 270  33  40 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   41 1016.0 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206082156 270  36  41 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   41 1015.7 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206082256 260  34  43 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   41 1015.5 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206082356 270  36  46 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   42 1015.1 29.98 1014.6  64  61  0.00 ***** ***** ***** ** 
724940 23234 201206090000 270  36 *** 722 CLR 0 0 0 10.0 ** ** ** ** ** ** ** ** *   61   42 1015.1 ***** 1012.1  64  52 ***** ***** ***** ***** ** 
724940 23234 201206090056 270  40  51 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   42 1014.5 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206090156 270  34  44 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   42 1014.1 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206090256 280  24  40 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   42 1014.1 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206090356 270  31  38 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   42 1014.4 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206090456 280  25  32 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1014.6 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206090556 280  23  30 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   44 1014.7 29.97 1014.3  61  52  0.00 ***** ***** ***** ** 
724940 23234 201206090600 280  23 *** 722 CLR 0 0 0 10.0 ** ** ** ** ** ** ** ** *   52   44 1014.7 ***** 1011.7  61  52 ***** ***** ***** ***** ** 
724940 23234 201206090656 280  28  32 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   44 1014.7 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206090756 280  20  28 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 1014.7 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206090759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  64 *** ***** *****  0.00 ***** ** 
724940 23234 201206090856 280  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 1014.7 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206090956 270  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   43 1014.9 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206091056 260  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   42 1015.1 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206091156 280  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   42 1015.0 29.98 1014.6  52  50  0.00 ***** ***** ***** ** 
724940 23234 201206091200 280  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   42 1015.0 ***** 1012.1  64  50 ***** ***** ***** ***** ** 
724940 23234 201206091256 270  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   41 1015.3 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206091356 260   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   41 1015.7 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206091454 360   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   43 ****** 30.00 1015.3 *** *** ***** ***** ***** ***** ** 
724940 23234 201206091456 360   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   42 1016.0 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206091556 020   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   41 1016.2 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206091656 340   6 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   43 1016.3 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206091756 290   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   39 1015.9 30.00 1015.3  66  50  0.00 ***** ***** ***** ** 
724940 23234 201206091800 290   7 *** 722 CLR 0 0 0 10.0 ** ** ** ** ** ** ** ** *   65   39 1015.9 ***** 1012.7  66  50 ***** ***** ***** ***** ** 
724940 23234 201206091856 300   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   39 1015.6 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206091956 280  11  16 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   39 1015.2 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206092056 260  20 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   40 1015.0 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206092156 270  25 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   69   41 1014.3 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206092256 270  23 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   43 1013.9 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206092356 270  22 *** 722 CLR 0 0 0 10.0 ** ** ** ** ** ** ** ** *   67   44 1013.1 29.92 1012.6  70  50  0.00 ***** ***** ***** ** 
724940 23234 201206100056 270  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   67   44 1012.4 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206100156 280  23  30 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   44 1012.0 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206100256 280  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   44 1011.9 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206100356 280  21 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   44 1012.0 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206100456 290  17 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   44 1012.4 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206100556 290  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   44 1012.2 29.89 1011.6  68  58  0.00 ***** ***** ***** ** 
724940 23234 201206100600 290  10 *** 722 CLR 0 0 0 10.0 ** ** ** ** ** ** ** ** *   59   44 1012.2 ***** 1009.0  68  50 ***** ***** ***** ***** ** 
724940 23234 201206100656 280  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   43 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206100756 280  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   43 1011.5 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206100759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  70 *** ***** *****  0.00 ***** ** 
724940 23234 201206100856 280  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   42 1011.4 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206100956 260   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   41 1011.2 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206101056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   46 1011.2 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206101156 ***   0 *** 722 CLR 0 0 0 10.0 ** ** ** ** ** ** ** ** *   58   48 1011.4 29.87 1010.9  70  57  0.00 ***** ***** ***** ** 
724940 23234 201206101256 230   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   40 1011.6 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206101356 290   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   59   41 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206101456 360   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   48 1012.2 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206101556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   55 1012.8 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206101656 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 1012.8 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206101756 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   78   32 1012.8 29.91 1012.3  78  56  0.00 ***** ***** ***** ** 
724940 23234 201206101800 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   78   32 1012.8 ***** 1009.7  78  56 ***** ***** ***** ***** ** 
724940 23234 201206101856 350   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   31 1012.8 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206101956 040   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   83   32 1012.5 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206102056 290  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   35 1012.4 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206102156 280  22 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   33 1012.5 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206102256 280  21 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   30 1012.4 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206102356 280  21 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   80   29 1011.9 29.88 1011.3  85  78  0.00 ***** ***** ***** ** 
724940 23234 201206110000 280  21 *** 722 CLR 0 0 0 10.0 ** ** ** ** ** ** ** ** *   80   29 1011.9 ***** 1008.7  85  57 ***** ***** ***** ***** ** 
724940 23234 201206110056 270  21 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   78   31 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206110156 280  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   76   37 1011.7 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206110256 270  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   40 1011.6 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206110356 290  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   43 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206110456 280   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   44 1012.3 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206110556 280   5 *** 722 CLR 0 0 0 10.0 ** ** ** ** ** ** ** ** *   62   44 1012.4 29.90 1011.9  80  57  0.00 ***** ***** ***** ** 
724940 23234 201206110656 290   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   44 1012.2 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206110756 340   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   46 1012.2 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206110759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  85 *** ***** *****  0.00 ***** ** 
724940 23234 201206110856 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   44 1012.2 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206110956 270   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   44 1012.1 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206111056 270   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   44 1012.2 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201206111156 270   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   44 1012.5 29.90 1011.9  67  57  0.00 ***** ***** ***** ** 
724940 23234 201206111200 270   6 *** 722 CLR 0 0 0 10.0 ** ** ** ** ** ** ** ** *   57   44 1012.5 ***** 1009.4  85  57 ***** ***** ***** ***** ** 
